Customer_ID,Purchase_Amount,Product_Category,Shipping_Method,Delivery_Time_Days,Customer_Review_Score,Product_Size,Discount_Applied,Order_Date,Return_Status
ffd89463-63d4-4d63-ad82-3cbbc0295be8,249.48,Sports,Two-Day,4,4.5,Medium,0,2024-09-02,0
ae090d1b-6502-4f17-bbf0-b0ae0fb95342,34.32,Electronics,Two-Day,2,3.8,Large,0,2024-06-17,0
fc31eae2-a858-4dfd-bfc8-ee0fed7afcd9,63.49,Beauty,Overnight,6,3.4,Medium,0,2024-08-24,0
5cbe1dad-69e2-4a52-9633-4af7691b2d13,220.86,Beauty,Two-Day,7,4.9,Small,1,2025-03-09,0
f98cb5c6-e580-4f5a-9c30-185c93931814,123,Sports,Standard,4,3.3,Medium,1,2024-11-01,1
341a09c6-4043-4d9b-b98d-5779d9a7f2e2,6.42,Sports,Express,3,5,Small,0,2024-10-21,0
c27af916-4260-43b3-85da-d5420bd68655,15.94,Home,Express,5,5,Small,1,2024-08-09,0
a7f0097e-2800-47b8-b749-ef53db28b46f,0.79,Sports,Express,7,5,Large,0,2025-05-01,0
139359d6-7172-46fc-a245-bca8708115e9,99.67,Beauty,Overnight,1,3.3,Small,0,2024-11-02,0
252125c5-a5fa-4c88-be36-49b79cde2917,59.36,Clothing,Overnight,7,4.6,Large,1,2024-08-11,0
15820ffb-9706-4237-8f57-4b1c605df5e5,14.42,Electronics,Two-Day,8,4.3,Small,0,2024-08-16,0
56701be2-a48a-4e67-a3e0-f17aa6850d50,316.85,Home,Express,3,3.3,Small,0,2024-09-16,0
8251641f-6ee3-4cb8-8de0-c3f8da1d213d,75.43,Clothing,Express,4,5,Small,0,2024-09-16,0
43a3acf6-2ff6-4727-9ac4-753b3c5d34da,27.69,Electronics,Express,7,4,Medium,0,2025-04-11,0
74fbc101-afca-426d-8488-1c9acc59131d,69.44,Electronics,Express,6,1.5,Medium,0,2024-09-16,0
086fc34c-e94e-4496-9e3c-ed5c6a6b559a,113.82,Electronics,Express,8,5,Small,0,2024-08-27,0
f94c635d-e7fa-46fe-ad55-eea3fd4d5094,7.93,Clothing,Standard,1,5,Large,0,2024-09-07,0
39e8636d-87c1-4d11-a2fd-39c449d06eb0,32.12,Home,Express,8,3.9,Small,0,2024-06-13,1
b32d27c0-4ced-4325-adc6-2f1053e606da,164.49,Home,Standard,9,4.6,Large,0,2025-05-15,0
eeed52c6-8825-40d9-aa66-9c2a1da173b3,61.56,Electronics,Express,4,4.3,Small,0,2024-09-21,0
d2c036a7-4e38-4323-8ab2-0eafcb51f813,79.09,Clothing,Overnight,4,3.5,Small,0,2024-07-06,0
753a29a6-bc47-43bc-84a6-b598028eace6,56.71,Electronics,Overnight,2,5,Large,0,2025-06-01,0
b6e36fbd-5324-487a-9a23-f3e3d51b79bf,4.49,Sports,Standard,4,3.4,Large,0,2024-10-23,0
ee1fe55d-80c7-43fd-8a5a-f1853b58f515,18.12,Home,Express,4,4.1,Medium,0,2024-10-01,0
aefeda24-fdc7-4345-a830-581fbb0ebd1a,58.98,Beauty,Overnight,2,2.9,Large,1,2024-06-04,0
513e355c-8852-4e1a-8271-234d8914d22d,23.47,Electronics,Overnight,7,4.9,Small,0,2025-04-20,0
70033f35-8d7b-4bbf-9884-b961856b56ab,5.13,Sports,Express,7,4.7,Large,1,2025-04-12,1
f5f810d9-486b-4018-98bb-eafd58dd4ec3,185.57,Home,Express,4,4.9,Medium,1,2024-08-17,0
20bc2b0f-6569-43e9-acdd-0390bb11af6e,397.35,Clothing,Overnight,6,2.8,Small,1,2024-09-27,0
93572513-3055-49d7-9751-16a5be004f43,157.57,Home,Express,6,4.3,Small,1,2025-02-20,0
a7a1e55c-c39e-44f1-9c5a-fc862b34b6ec,192.27,Clothing,Two-Day,3,4.4,Small,1,2025-04-04,1
a14b7cb8-8afb-49f1-822f-d4eb4ce4e093,27.7,Clothing,Express,5,2.7,Large,0,2025-03-22,0
b6a194bc-4879-4d5c-b2e2-9282caaefb82,323.47,Electronics,Overnight,11,4.4,Small,1,2024-07-14,0
4daf131c-0d41-4c65-b8f4-89413197b863,21.93,Electronics,Overnight,7,3.4,Small,0,2025-01-21,0
a5eb4273-3ee9-42fb-9536-ebe11ed9ae0c,302.47,Home,Standard,6,3.7,Large,0,2025-05-24,0
b9f80006-98a3-4f7c-9c1e-3531675e2cd7,526.28,Sports,Two-Day,0,4.6,Small,0,2024-11-12,0
b2a762f0-adfb-44ee-a431-b4903d151698,124.38,Home,Overnight,10,4.2,Large,0,2024-09-30,0
88cb0522-67a4-4c8a-98fc-a8be6ea15a6a,397.09,Beauty,Two-Day,6,3.3,Large,0,2024-09-22,1
83f7ece5-1709-49df-ae71-a6f253fc7f84,84.29,Clothing,Express,6,2.9,Medium,1,2025-01-13,1
1f4872f9-806c-40b5-b201-f63b0aca0199,30.05,Clothing,Overnight,3,3.8,Small,0,2024-06-22,0
f3a48371-e721-48a8-976e-1c2494147954,57.45,Electronics,Standard,7,4.2,Large,0,2024-11-30,0
1612a9f0-4788-4fd0-a23c-8c60e6fd7f52,90.03,Sports,Overnight,6,4,Medium,0,2024-08-30,0
16ed9143-d781-46e5-9e7c-b92da439ee2c,7.59,Electronics,Standard,1,3.9,Large,0,2024-12-03,0
b8d93b80-1372-47c2-8d55-92d6382dc8c0,97.38,Beauty,Two-Day,5,3.8,Small,0,2025-04-11,0
0b44107a-e871-42e9-9a5e-2a94909d2709,397.27,Home,Standard,4,5,Medium,0,2024-07-24,0
289d63e5-b5a3-4aab-bdfc-fc5b097ebcce,21.09,Home,Express,3,4.2,Large,0,2024-09-26,0
4e89276d-e23d-4090-a289-3aa78ad30c34,157.31,Sports,Express,5,4.2,Medium,0,2025-02-08,0
35b6d1d5-152c-4682-8d9e-3a9b3e0d82b1,238.49,Electronics,Express,5,3.8,Small,0,2024-09-15,0
0dff009e-18c4-43de-bf17-63a701c4a7d0,287.71,Electronics,Overnight,5,3.6,Large,1,2024-10-23,0
02249b9f-587e-40fa-a2d6-9da743ec3b1b,322.23,Beauty,Express,5,5,Small,0,2025-05-08,1
7fd6344c-397b-4182-bd2b-3b437dcaf735,73.7,Home,Express,0,4.6,Large,0,2024-06-25,0
81a46c2a-ac7f-4aba-b3a7-1b90f0a420e7,378.57,Electronics,Overnight,0,4.8,Medium,0,2025-04-07,0
105f2472-762a-408d-828d-6f745f3638c7,141.6,Sports,Two-Day,9,3.2,Small,0,2025-05-09,0
2c9f683e-c392-4327-a258-bfbdcd5b8fa5,17.63,Home,Express,6,5,Medium,0,2024-10-18,0
b920cb7c-529b-4f08-967c-dc44ff108145,64.8,Beauty,Express,6,3,Large,0,2025-02-15,0
dc139ef5-a932-498f-b7ee-42599e6dcf80,126.7,Sports,Overnight,1,4.3,Large,0,2024-10-14,0
9af44040-77a5-4ca9-918e-3ee6a733799f,28.41,Clothing,Two-Day,7,4.1,Small,0,2024-07-03,0
7794fe4c-189b-4243-86c3-0a696a477810,102.34,Beauty,Two-Day,5,5,Small,0,2025-01-24,0
acb3dbd7-de42-4c14-9d19-76f155d8238f,109.84,Sports,Two-Day,6,3.5,Large,0,2025-02-10,1
cd776515-4166-4e6b-b01a-4d569ca82529,17.76,Electronics,Overnight,6,4.6,Medium,1,2025-01-24,0
7cc7740c-f201-497b-bc5e-0b25e6b49adf,83.26,Clothing,Standard,6,4.4,Large,0,2025-02-01,0
3d38a531-b77d-4caf-940b-2b4c5185043b,147.68,Beauty,Standard,2,3.2,Medium,1,2024-12-11,0
e9c3e8e8-dfca-43d7-8e58-fe1a4b3a2f8a,69.09,Electronics,Express,3,4.5,Small,0,2025-02-22,0
78b77358-2182-4a00-9e70-c95eb51598af,1.22,Clothing,Express,4,3.9,Medium,0,2025-02-08,0
df05b315-0192-44c2-ad17-9684fb6f45b6,0.91,Home,Express,5,4,Large,0,2024-07-16,0
4ceaab07-39b2-4430-bae2-ac5920a721c6,44.17,Electronics,Standard,3,3.6,Medium,0,2024-11-05,1
0f9ac4b3-72d1-4544-b7be-d5d7bb1ba134,260.63,Sports,Overnight,6,4.1,Small,0,2025-03-04,0
0d1d6b5d-b4f6-49c7-87bb-265dd1f0729e,25.96,Beauty,Express,6,4,Medium,1,2024-11-01,0
2dcfdb81-a971-4c81-8536-4e7e22bbcdf0,100.61,Clothing,Overnight,4,4.5,Large,1,2024-10-07,0
cabfa3eb-827b-4d3e-8eea-d586ab178159,25.11,Electronics,Express,6,4.3,Large,1,2024-11-22,0
f6453955-9ce1-4497-877a-9ca65d59079e,38.81,Home,Overnight,6,4.9,Medium,0,2025-04-12,0
47949e25-9e6f-4126-8224-52d284355b6a,188.42,Beauty,Overnight,9,4.8,Large,0,2025-04-20,0
9318e311-2b74-4f51-9585-c6e583a29d8b,130.51,Beauty,Standard,2,5,Small,0,2025-05-30,0
c5e2e059-7f4c-4a65-bcc8-4381cfee387d,10.03,Electronics,Overnight,4,4.7,Medium,0,2024-12-01,0
db68580a-2f52-4570-b702-2e67b89534ee,55.98,Home,Two-Day,2,4.1,Medium,0,2024-12-29,1
837aa839-22ad-4f3f-941b-8b1c2ebdaa3c,2.96,Clothing,Standard,5,5,Medium,1,2024-12-24,0
76b80479-5cf5-49ad-85d2-6e75887f928b,65.56,Electronics,Express,4,4.1,Large,0,2025-03-17,0
3538dbca-37c4-4f79-bff2-65a3668ec681,108.6,Clothing,Standard,6,4.3,Medium,0,2024-09-26,1
28c0659d-74bd-494d-afbd-b19cc36825b1,12.61,Beauty,Two-Day,4,1.5,Medium,0,2024-07-21,0
6c8343a7-dbbe-42c2-9c85-dd0a9325efbc,34.09,Clothing,Two-Day,4,3.1,Medium,0,2025-01-17,0
f3548b48-c313-4720-a8f8-d9bcd9545aa6,50.72,Home,Overnight,5,4.7,Medium,0,2024-08-04,0
b3b5e749-5a6e-4d69-b387-ae8327823980,251.99,Sports,Two-Day,3,5,Small,0,2025-04-11,0
267c8fd0-8c33-4f80-bea5-4537ea330688,499.9,Home,Two-Day,7,4.5,Large,0,2024-12-12,1
8bc55dc4-4c5a-42cc-9908-035ac9d44681,4.6,Clothing,Two-Day,7,4.6,Small,1,2025-02-10,0
e52b7399-533e-4489-9082-69b8a2d82392,143.13,Electronics,Two-Day,6,4.7,Medium,0,2024-09-25,0
1a4d41bd-2804-4761-9a56-8f9131c360e8,46.48,Beauty,Express,4,4,Large,0,2024-08-02,0
239f670e-666c-446e-9ebd-a4cf0a684c1d,49.83,Sports,Express,6,3.1,Medium,0,2025-04-05,0
c032e3e6-65f8-491e-997c-2b65074ad4db,140.35,Electronics,Standard,2,4.6,Small,1,2025-01-12,0
34ecaee8-c298-4bad-a8da-eecc67a5386c,250.62,Electronics,Overnight,5,2.8,Medium,1,2025-05-07,1
24d321b2-a707-4fff-a982-f3345c0a9e5f,301.45,Home,Express,4,4.5,Small,0,2024-08-06,0
6df6d32d-1606-4374-a2d6-e4d7d42b3491,86.07,Clothing,Two-Day,11,5,Small,1,2025-03-13,1
4e465192-018e-44c0-8141-873fe420a47d,44.18,Home,Overnight,5,4.3,Large,0,2024-08-10,0
505afb72-b253-4bee-bd78-959edc7bb3f8,154.9,Clothing,Express,3,4.5,Medium,1,2024-12-18,1
cf980b05-2371-4189-ae6a-fa118775d57a,28.9,Home,Standard,3,5,Medium,1,2025-03-15,0
8a730fd7-89bf-4483-96f2-499f706b4576,83.03,Electronics,Two-Day,2,3.9,Medium,1,2024-12-10,1
994bdeb5-e2c7-400b-81c1-27a06fef6e3d,44.41,Beauty,Overnight,7,5,Large,0,2024-06-27,0
772f90d0-2a48-4564-a2a7-42ff54571a8a,106.89,Clothing,Express,4,5,Small,0,2024-06-08,0
74d0e6c9-cf94-4ef8-8ea2-08e5c90c18a5,27.5,Sports,Overnight,3,4.1,Large,0,2024-12-19,1
2ab53261-1d45-4453-ab08-ce6d032311bd,21.27,Sports,Express,6,1.8,Large,0,2025-03-15,0
858536fb-8f21-4073-8f06-2f77cfb2e132,250.4,Electronics,Standard,2,3.9,Small,0,2025-04-12,0
7be1f996-48df-498e-ac67-86ad84c19675,10.74,Home,Two-Day,7,3.9,Medium,0,2024-12-17,0
f280e93e-eeb8-422c-9e4c-36fe979fadc0,70.51,Home,Standard,4,4.3,Small,0,2024-08-16,0
5554d8c4-3923-4987-9b8d-399820bdd5a9,24.96,Electronics,Two-Day,5,5,Small,1,2025-04-30,1
fa92e522-68a2-4944-9f49-f5278028e19c,3.97,Sports,Two-Day,9,5,Small,1,2024-09-05,0
baed7625-4cf6-4a21-8aaa-4fed6f1298ff,3.67,Sports,Overnight,4,4.2,Medium,1,2024-12-10,0
088b4ea5-5d1f-4b56-a0c8-a084a80f2bac,19.26,Home,Express,4,3.7,Small,0,2024-12-15,1
8a78fbaa-a3d4-4aed-8432-92f66a82ac50,201.57,Clothing,Standard,6,2.2,Large,0,2024-07-05,0
60add915-d363-420d-80e5-01e8472eabc5,33.2,Beauty,Standard,1,4.8,Small,0,2025-03-31,0
c5dd7e95-2959-4751-8848-aeeb337a7df0,300.5,Clothing,Standard,6,4.4,Small,0,2024-07-18,1
d4b12222-988c-4e26-8a90-63c913025a97,87.14,Sports,Overnight,5,5,Large,1,2024-06-23,0
0bc6170f-3c7a-4978-8d1e-539422dd5712,57.38,Clothing,Overnight,5,4.4,Medium,0,2024-07-07,0
7ce2dac6-8cc3-44a3-8327-cf031b174792,86.77,Beauty,Overnight,6,3.4,Large,0,2024-06-09,0
5a165e5a-25a5-4fd9-a3e1-6b7d3c3fd77c,72.71,Clothing,Two-Day,7,4.5,Medium,1,2025-03-12,1
ecc0c50c-4bcf-41fa-be7a-d69da6392308,142.2,Clothing,Standard,5,4.3,Medium,0,2024-11-04,1
72fa8517-c863-43fc-901c-96494c546d6d,33.2,Clothing,Two-Day,6,5,Medium,0,2025-02-10,0
8c843466-afc4-4b3f-95dd-b892b0e670f8,43.55,Clothing,Standard,6,3.7,Medium,0,2024-11-23,0
8128d77f-b258-48b2-ad7f-7d9c2a7d61d7,224.52,Electronics,Standard,5,3.4,Large,0,2024-09-19,0
31d5e399-db41-4ae7-8e37-660064035899,292.73,Sports,Express,6,4.2,Medium,1,2024-12-19,0
a234e1af-4b31-4246-83bc-e462e77396a9,223.08,Beauty,Standard,4,4,Large,1,2024-12-27,0
d4f22d06-30d6-4ea2-a676-7e40fef56fec,54.38,Sports,Overnight,3,3.5,Small,0,2025-04-15,0
8057df04-a071-4b39-b12e-24a76fc4522f,151.58,Electronics,Overnight,5,3.5,Large,0,2024-10-10,0
33d579c0-219c-4803-b1a1-22c272fb3e80,64.69,Electronics,Overnight,8,5,Small,0,2024-12-08,0
ff75d1eb-97fa-41ac-9423-0420f019bac1,68.82,Electronics,Express,5,4,Large,1,2024-12-04,1
236a8e4f-1c01-41e1-ac94-913541c68b5b,22.9,Electronics,Express,2,5,Small,0,2025-04-04,0
0fcd928a-2145-49e7-8ea4-d29d62bc9d3e,89.44,Clothing,Two-Day,7,5,Large,1,2024-09-15,0
9a36cbba-91f6-4275-8557-55c5cdc4db5c,20.6,Sports,Standard,6,3.8,Large,0,2025-02-08,0
f4451794-cc25-42a2-82cf-52aaff0353ec,40.28,Home,Standard,5,3.4,Large,1,2025-04-19,0
faed7406-084f-49fc-9f07-3597830c764a,193.12,Beauty,Overnight,5,3.1,Large,1,2024-07-03,0
59af6b1f-bc35-45de-bdf3-8caf1f3f56a1,23.2,Electronics,Overnight,3,5,Small,1,2024-08-13,0
d1b7dd85-6144-4e36-b7bf-01bddc859b94,7.38,Sports,Overnight,7,3.9,Medium,1,2025-04-17,0
d99eeb2f-7d9d-48ce-9fef-fa3ac966273d,7.15,Electronics,Overnight,7,4.2,Large,0,2024-11-23,0
e1e90004-4d99-4a18-9cf2-cb2a5acbe1ef,282.66,Electronics,Overnight,7,3.7,Small,1,2024-06-22,0
49d0f97d-f45f-476e-9f13-4ecd5455361c,70.71,Electronics,Overnight,3,4,Large,0,2024-09-02,0
2f717066-22df-457c-bd76-dbf74c5be507,52.66,Electronics,Standard,5,5,Medium,1,2024-12-21,1
460415bd-5719-4743-9bae-26e2ff07426d,166.54,Electronics,Express,6,3.5,Small,0,2025-05-06,0
beaf5a76-d369-4d70-ac07-3cb031fc4684,180.68,Beauty,Overnight,5,2.1,Small,0,2025-02-04,0
fdd6e4e5-8540-4ff7-8fc9-5f22bebaf115,40.38,Sports,Standard,5,4,Small,1,2024-12-19,0
2865cacb-b7ae-4903-b3b0-baacebcd471f,118.29,Electronics,Overnight,4,3.6,Large,0,2025-05-14,0
bb472b2b-2e3c-40e9-bf06-6304a9e61fd9,147.46,Electronics,Two-Day,5,4.8,Large,1,2024-10-13,0
1eed91e1-d0a9-455f-aded-a31b71cd0f2c,106.32,Electronics,Two-Day,5,4.1,Medium,0,2024-12-08,0
9db8fd89-c122-427c-aa86-8fdbb85375e2,16.44,Electronics,Standard,5,5,Medium,0,2024-06-28,0
f21038b5-2668-4b40-9a86-d9a84ecc04d4,208.65,Clothing,Express,5,2,Large,0,2025-02-19,0
2a388427-3498-4fc6-853d-825c0dafb973,77.46,Clothing,Two-Day,6,4.7,Large,1,2024-08-13,0
be1669c0-4c0e-40d9-8400-f07d60aa55eb,33.19,Home,Two-Day,6,5,Small,0,2025-01-23,1
6ff614bf-ea3b-4e77-ac68-0c220ffeb3e3,55.38,Electronics,Express,3,3.7,Large,1,2025-04-30,0
268b22f8-a047-4715-a201-40c46cb15290,3.83,Home,Two-Day,11,3.7,Small,0,2025-03-15,0
7310d35b-2b66-43fe-884a-ca1ef94d0578,13.68,Beauty,Overnight,2,3.6,Medium,0,2025-02-17,1
bb4b5504-c339-4478-8919-51a4aa677fc3,145.05,Home,Express,4,3.5,Large,0,2025-03-15,0
669ede10-62c4-4918-b3a3-02820c127032,0,Sports,Two-Day,5,5,Medium,0,2024-10-10,0
97dfc14f-3673-46dc-b0e6-dfc869e6d788,53.88,Clothing,Express,3,3.2,Large,0,2024-12-16,0
e9d3eeb4-4d1e-4491-bdf1-3dea6c182810,73.92,Clothing,Overnight,4,4.7,Large,0,2025-03-24,1
afc4f752-5f96-4876-b5fb-981d5a0e58c4,5.62,Electronics,Two-Day,6,2.6,Small,0,2024-08-28,0
9217618f-c73b-41d7-ac16-26e1857d7e9e,361.48,Electronics,Standard,4,2.8,Large,1,2024-10-17,0
1eb591b4-66f1-4b1f-a466-1c6bc30ca1ed,25.63,Beauty,Two-Day,8,4.2,Medium,1,2024-11-26,0
be0296b1-016f-4012-a8da-087f73ba9c7f,36.27,Beauty,Two-Day,3,3,Large,0,2024-12-12,0
8ec43c1e-d4a5-4a61-b058-ffbc16a3dda7,36.23,Sports,Overnight,5,3,Medium,0,2024-07-03,0
3ea3ecf2-9366-43c9-9d9e-8397242b6a91,26.19,Electronics,Standard,8,5,Large,0,2025-04-02,1
ad645434-31c1-4c12-9e0c-4f98a4f9df23,0.15,Electronics,Standard,5,4.5,Medium,0,2024-07-09,0
483af42b-5b46-4571-a563-9ea6002af990,130.69,Beauty,Standard,2,4.1,Medium,0,2025-02-08,0
5e5f7479-e9f9-422e-b29d-7eb42c52cf12,340.66,Beauty,Overnight,4,4.7,Medium,0,2025-05-22,0
0311617a-c8c8-406f-8f16-ff34c2c86ca6,25.4,Beauty,Overnight,4,2.6,Large,0,2024-10-27,0
6e7c7060-40cf-4f84-9c05-5818b9ad5668,108.78,Clothing,Overnight,3,3.1,Small,1,2024-12-23,1
5317ea27-a1ab-4560-8357-25911c0f0de6,135.44,Home,Overnight,5,4.3,Medium,0,2025-05-22,0
fdd38497-11f8-4d8b-9bfa-0e3a9111abf7,188.67,Home,Overnight,8,2.6,Medium,0,2024-08-24,0
6997645b-2025-4e67-94d7-b3f903fbe773,54.93,Electronics,Standard,7,2.6,Small,0,2025-05-24,0
6bf51b9a-75f9-40d3-8961-c0240b8fa187,36.09,Clothing,Express,3,3.7,Medium,0,2025-02-01,0
20bbd9b3-f201-4f4a-9a45-fda6d489d06b,39.35,Beauty,Overnight,8,4.2,Medium,0,2024-07-20,0
b8f25d7f-bcb9-406f-a021-f1c5513b9d95,124.7,Electronics,Express,6,3.8,Large,0,2025-05-05,0
c7322519-9625-47bb-a9b5-2b37bbd7897f,169.71,Clothing,Two-Day,5,3.1,Small,0,2024-07-20,1
db4d8c90-cdbf-4576-8317-21d1f6eb0f7a,20.04,Sports,Two-Day,3,3.2,Medium,0,2024-06-06,0
daf3af44-e8c5-429b-a8d5-a83304088add,46.35,Clothing,Overnight,6,3.8,Large,0,2025-02-08,0
bc3b95ec-5f28-4b08-bc6f-a0dd61cb2edc,232.22,Electronics,Two-Day,4,4.8,Large,0,2025-01-31,0
a72198ab-9579-4d1e-a1bb-d720f63a3f10,164.35,Home,Express,6,5,Large,1,2024-10-10,0
5c287742-0e0c-42b4-a482-1b348c55a1ab,419.03,Beauty,Two-Day,5,4.1,Large,0,2024-06-07,1
28df0bef-cb11-486d-9bcd-fa024b445d2c,140.34,Sports,Two-Day,9,2.1,Small,1,2025-03-13,1
c20e9471-4cda-46a3-be98-df0d2fdc6daa,49.95,Clothing,Express,5,4.9,Small,0,2025-01-15,1
283024b0-afc7-4700-84e3-72b94cfd7a23,89.32,Electronics,Two-Day,4,4.7,Large,0,2024-11-14,1
e857775e-53e5-4cd5-a1e9-e44986f9674a,108.18,Electronics,Overnight,4,3.5,Small,0,2025-02-21,0
18e7addf-a825-4f7e-b4c7-3a85f7cf7465,8.17,Beauty,Express,7,3.8,Large,0,2024-09-06,0
66c59f37-47b4-4436-a710-5d70b7e20199,78.64,Electronics,Express,5,5,Medium,1,2025-03-24,0
720ef926-b456-42c4-b465-f8e270577685,123.55,Electronics,Standard,5,5,Medium,0,2025-01-24,1
4152ca88-3411-4d7d-b7af-c3da1f27d61c,18.31,Beauty,Standard,2,3.2,Large,0,2024-10-26,1
f1dd1468-303d-48ab-90e1-d60019a89813,151.7,Sports,Express,7,5,Medium,1,2024-11-13,0
d7431e45-a3d2-4d62-806f-0578f1db498f,87.65,Home,Express,2,4.5,Large,0,2024-09-06,0
c04741de-87bb-42c3-a3ad-429d09029d85,304.12,Home,Standard,7,5,Medium,0,2025-02-09,0
8525fbac-f9f5-426a-8547-49e3484f5438,4.33,Clothing,Overnight,3,2.7,Medium,1,2025-05-01,0
d75431e4-0760-436a-9776-3c31b483ddf3,30.83,Sports,Two-Day,6,3.5,Small,0,2025-04-25,1
4a3ee906-d2d3-4b09-aabc-742845402ea1,92.02,Clothing,Two-Day,7,1.9,Large,1,2024-11-16,0
c37fc855-6909-4eff-80f7-a6625365ab52,35.18,Home,Two-Day,4,3.8,Small,0,2024-07-25,0
57f68ef8-de45-442a-b377-3137e3dbb208,125.32,Beauty,Express,6,4.8,Large,0,2025-01-24,0
cfbfc18a-6999-4151-a41e-e7651e6eb567,142.3,Electronics,Overnight,3,5,Medium,1,2025-03-25,0
68c65c2d-c8fe-4d3f-8450-ff727264200b,10.82,Home,Standard,6,3.3,Large,1,2025-04-05,0
9b15fd56-3872-48ad-9a95-e98e2c089f7d,72.12,Sports,Overnight,6,4.4,Large,1,2025-05-13,0
9beac722-3ba0-47b9-b34d-ad4cc5bd2abf,71.11,Home,Overnight,7,3.7,Large,0,2025-05-13,0
99537aa1-ae20-4956-b815-89a3f0e30d4f,46.09,Sports,Two-Day,7,4.7,Large,0,2025-04-13,0
a3c121c7-9fa3-4047-a85b-90a7f4cf4d22,270.19,Sports,Standard,8,3.9,Medium,1,2024-06-17,0
ed830fe9-5e21-4a1e-8531-8889e9bdcb30,175.74,Sports,Overnight,4,3.7,Medium,0,2024-12-19,0
aca8975c-6d89-4ff6-933f-682b0dd1e5b9,119.47,Clothing,Standard,3,2.3,Small,1,2024-09-18,0
9fe16e45-f572-4f11-8f3e-c49e897143c5,125.29,Beauty,Express,6,4.3,Large,1,2024-09-26,0
c8adb7fd-5629-4c78-b67b-f6387040ea4b,61.94,Home,Two-Day,3,5,Small,1,2024-11-14,0
05c7ea65-854b-43cb-a901-90a0876a1b2f,253.82,Beauty,Standard,6,2.7,Medium,0,2025-04-09,0
1afd2d0a-59d2-4d57-983a-e1d68138eaad,118.61,Electronics,Express,4,4.9,Medium,0,2024-07-27,0
7ab27ad7-94ae-45d6-8a16-a44ea3c305bf,130.56,Home,Express,5,4.1,Large,1,2024-10-23,0
fb1aa545-6e4d-4650-93f8-dc7d953aa4bc,197.83,Beauty,Express,4,1.9,Large,1,2025-03-26,0
7749d65d-ea8b-4d8d-8d9d-81afbad726af,32.03,Beauty,Overnight,6,3.7,Small,1,2024-09-24,0
ae7776c6-fd74-45a8-b3cd-1a21a5b3dc46,164.54,Electronics,Overnight,6,3.7,Medium,1,2024-07-24,0
0b310e3d-c59a-4c42-a8f6-76da157c99a3,21.72,Sports,Two-Day,10,4.4,Small,0,2024-07-11,0
26c0c5bb-7143-4e71-980f-7d0e96211dab,42.36,Home,Two-Day,5,4.6,Medium,0,2025-05-16,0
a216b5fd-f67a-484f-8d78-138ec455ab14,40.89,Home,Express,3,4.1,Medium,1,2025-04-28,0
59190d21-864b-441d-8e02-02b84a4a0c23,384.09,Electronics,Two-Day,7,4.7,Small,0,2025-03-09,0
0f7d86ca-3a10-4707-bf47-41251c060a5e,194.17,Sports,Overnight,3,3.1,Medium,0,2025-05-22,0
e761a877-9f1a-4306-b90e-df2b7d508705,120.79,Home,Two-Day,4,3.8,Medium,1,2024-08-30,1
f6273a5b-ed1c-4f9f-926f-1b73f0a31ec9,129.85,Home,Standard,4,3.9,Small,1,2024-08-02,0
f5ae1903-ef79-4110-bd1d-366c165958ca,82.57,Home,Overnight,3,5,Medium,0,2024-08-16,0
b6b120be-78e9-45ea-91f4-b594f4f5903d,293.92,Sports,Express,10,2.2,Small,0,2024-12-24,0
fe6cf6a4-9a86-4ee9-a51b-c97f41f2c32a,68.57,Electronics,Express,5,4.6,Large,1,2024-12-05,0
a24ee82a-f324-42b0-b1ad-7a06e3e99939,47.89,Home,Two-Day,7,5,Medium,1,2024-09-29,0
032ce223-dbf2-4fbd-8ed5-4819b94fa14c,17.8,Beauty,Overnight,7,4.1,Small,0,2024-08-15,0
4c4a6ecb-8f11-4577-b79b-c9033fb5927b,154.27,Sports,Express,5,5,Medium,1,2025-03-28,0
f1b2a260-dbc3-43e8-b3ca-d8c805ba9e82,132.59,Clothing,Express,4,3.5,Medium,0,2025-01-10,1
9edcd844-b3db-4536-a967-7d36af6c60f6,48.51,Electronics,Overnight,6,3.9,Small,0,2025-01-03,0
eddc236a-adca-415b-94dc-663e1bb11459,2.55,Beauty,Overnight,4,3.4,Large,1,2024-09-18,0
6619e73e-ee02-4944-9538-3d5253974bcc,182.63,Home,Express,3,3.8,Small,0,2024-09-12,0
3d9b3192-81fc-4426-ac86-d616817c0c71,1.15,Clothing,Two-Day,5,4.6,Medium,0,2025-03-25,1
11cb1336-33d1-4b4e-81a3-7c4e1a7cb40b,121.64,Electronics,Two-Day,5,3.6,Large,0,2025-05-11,0
9177aef9-4fc4-4e86-9a05-c72a7feab5f7,351.52,Sports,Two-Day,3,3.2,Large,0,2025-03-12,0
96512ab8-2d56-4274-8e01-18c7920c0f2b,57.57,Clothing,Standard,5,2.4,Medium,0,2025-01-25,0
c1e820a5-8523-4f50-87f8-c203e91c78e5,26.78,Clothing,Overnight,4,3.8,Small,0,2024-08-18,0
89a191fc-1de2-4bb1-ac8b-0c264333f281,122.03,Beauty,Express,8,4,Small,1,2024-10-29,0
75ead728-2578-48ed-9d9a-707d8ea1ce7f,169.9,Electronics,Standard,1,3.7,Medium,0,2024-12-11,1
e556e2a1-9a2d-40e2-a6a9-eb866be268ff,79.06,Beauty,Two-Day,4,5,Small,1,2024-06-04,0
